Volunteer_ID,Volunteer_Name,Age,Gender,District,Availability,Primary_Skill,Secondary_Skill,Languages_Known,Experience_Years,Past_NGO_Work,Emergency_Contact,Blood_Group,Training_Completed,Notes,NGO_ID,NGO_Name,Category,Address,Contact,Volunteers_Needed,Match_Status,Showed_Up,Volunteer_Hours,Satisfaction_Rating
730,Volunteer_630,48,Female,Satara,Evenings,Counseling,Sports Coaching,"marathi, hindi",5,Helpage India,9239504214,O-,No,Handles crowd well,19,Hope Foundation,Elderly Care,Mumbai,9769352461,8,1,0,6,1
731,Volunteer_631,26,Male,Nashik,Weekdays,Teaching,Social Media,"marathi, english",2,Helpage India,9720302787,O+,Yes,Skilled counselor,9,Anathalaya,Animal Welfare,Mumbai,9047503983,9,0,0,8,1
732,Volunteer_632,29,Male,Nagpur,Flexible,Counseling,Music Therapy,"marathi, hindi",3,Helpage India,9323190579,O-,Yes,Great fundraiser,20,Helping Hands,Orphanage,Solapur,9459227702,11,0,0,2,5
733,Volunteer_633,38,Female,Mumbai,Evenings,IT Support,Music Therapy,"marathi, hindi",1,Helpage India,9313898063,B+,No,Skilled counselor,42,Green Maharashtra,Elderly Care,Pune,9105594248,6,0,0,2,1
734,Volunteer_634,18,Male,Solapur,Evenings,IT Support,Social Media,"marathi, english",3,None,9507678342,O-,No,Great fundraiser,45,Hope Foundation,Orphanage,Mumbai,9278368782,14,1,1,3,5
735,Volunteer_635,43,Male,Satara,Evenings,Fundraising,Music Therapy,"marathi, english",5,Cry Foundation,9101646357,AB+,No,Skilled counselor,16,Anathalaya,Orphanage,Nagpur,9956698660,1,1,0,3,1
736,Volunteer_636,43,Male,Solapur,Flexible,Fundraising,Photography,"marathi, hindi",2,Cry Foundation,9704939484,O-,No,Skilled counselor,17,Helping Hands,Child Care,Aurangabad,9476442801,7,0,1,3,5
737,Volunteer_637,18,Male,Nagpur,Flexible,Counseling,Driving,"hindi, marathi, english",1,Red Cross,9987865930,A+,No,Skilled counselor,22,Anathalaya,Education,Amravati,9376480382,9,1,1,4,5
738,Volunteer_638,32,Male,Kolhapur,Weekdays,Event Management,Social Media,"marathi, english",3,Cry Foundation,9849821111,O-,Yes,Experienced nurse,13,Jeevan Jyot,Orphanage,Pune,9307719796,11,1,1,3,5
739,Volunteer_639,19,Male,Amravati,Full-time,Teaching,Cooking,"hindi, english",4,Cry Foundation,9413427424,AB+,Yes,Experienced nurse,12,Helping Hands,Healthcare,Nashik,9525226055,16,0,1,2,5
740,Volunteer_640,49,Female,Solapur,Evenings,Logistics,Photography,"english, marathi",5,None,9078384697,A+,No,Skilled counselor,10,Hope Foundation,Animal Welfare,Nagpur,9287271263,19,1,0,9,3
741,Volunteer_641,47,Female,Mumbai,Full-time,Teaching,Driving,"marathi, hindi",5,Helpage India,9900813916,O+,Yes,Great fundraiser,1,Anathalaya,Animal Welfare,Nagpur,9423430766,2,1,1,6,1
742,Volunteer_642,39,Male,Mumbai,Flexible,Fundraising,Cooking,"marathi, hindi",4,Helpage India,9031601658,A+,Yes,Handles crowd well,32,Hope Foundation,Healthcare,Solapur,9367338644,15,1,0,3,5
743,Volunteer_643,33,Male,Pune,Flexible,Logistics,Cooking,"english, marathi",3,None,9753054822,B+,No,Good with kids,30,Anathalaya,Environment,Solapur,9704669368,3,0,1,9,2
744,Volunteer_644,42,Female,Solapur,Flexible,Counseling,Cooking,"hindi, marathi, english",5,Cry Foundation,9078193035,A+,Yes,Experienced nurse,8,Seva Ashram,Orphanage,Aurangabad,9375349352,4,0,1,4,4
745,Volunteer_645,25,Male,Amravati,Full-time,Logistics,Driving,"english, marathi",1,None,9043441158,O+,Yes,Skilled counselor,21,Hope Foundation,Orphanage,Nagpur,9015877778,7,0,1,4,2
746,Volunteer_646,30,Male,Sangli,Flexible,Teaching,Photography,"marathi, english",3,Red Cross,9161184383,O-,Yes,Good with kids,22,Hope Foundation,Orphanage,Kolhapur,9527593692,12,1,1,8,2
747,Volunteer_647,38,Male,Aurangabad,Weekdays,Teaching,Cooking,"english, marathi",3,Helpage India,9639128570,A+,No,Experienced nurse,18,Solapur Care Home,Elderly Care,Kolhapur,9514402105,4,1,1,7,3
748,Volunteer_648,18,Female,Amravati,Flexible,Event Management,Cooking,"marathi, hindi",2,Childline,9297341494,A+,No,Handles crowd well,2,Green Maharashtra,Orphanage,Aurangabad,9363537246,10,1,0,7,1
749,Volunteer_649,33,Male,Aurangabad,Weekends,Medical Assistance,First Aid,"english, marathi",5,Red Cross,9111120614,A+,Yes,Great fundraiser,48,Jeevan Jyot,Orphanage,Mumbai,9781790581,6,1,0,7,3
750,Volunteer_650,46,Female,Aurangabad,Full-time,Logistics,Social Media,"hindi, english",5,Red Cross,9733455209,A+,Yes,Skilled counselor,44,Hope Foundation,Healthcare,Satara,9199698949,14,0,1,5,1
751,Volunteer_651,24,Male,Kolhapur,Weekends,Fundraising,Driving,"marathi, english",4,None,9845179453,O+,Yes,Handles crowd well,9,Helping Hands,Education,Nashik,9250674435,3,1,1,7,5
752,Volunteer_652,49,Female,Pune,Flexible,Fundraising,Driving,"english, marathi",2,Cry Foundation,9938103023,AB+,Yes,Experienced nurse,3,Green Maharashtra,Education,Amravati,9476553514,17,1,1,4,3
753,Volunteer_653,48,Female,Amravati,Weekdays,Medical Assistance,Music Therapy,"marathi, hindi",2,Helpage India,9848257113,AB+,Yes,Skilled counselor,26,Anathalaya,Environment,Solapur,9057568092,11,1,0,8,4
754,Volunteer_654,22,Male,Amravati,Evenings,Teaching,Driving,"marathi, english",5,Childline,9174172391,A+,Yes,Good with kids,21,Seva Ashram,Healthcare,Amravati,9402468905,10,1,1,9,1
755,Volunteer_655,39,Female,Kolhapur,Flexible,Event Management,Photography,"marathi, hindi",3,Red Cross,9880566728,O+,No,Great fundraiser,30,Helping Hands,Orphanage,Satara,9016876290,10,1,1,3,3
756,Volunteer_656,46,Male,Solapur,Weekdays,Event Management,Driving,"hindi, marathi, english",2,Childline,9894232808,O+,Yes,Experienced nurse,28,Green Maharashtra,Education,Sangli,9403176320,10,0,1,7,4
757,Volunteer_657,40,Female,Solapur,Full-time,Fundraising,First Aid,"hindi, english",4,Cry Foundation,9728576353,A+,Yes,Great fundraiser,36,Helping Hands,Child Care,Aurangabad,9808084918,3,0,1,9,2
758,Volunteer_658,20,Male,Solapur,Weekends,Event Management,Social Media,"hindi, marathi, english",2,Cry Foundation,9837592044,B+,No,Skilled counselor,26,Helping Hands,Child Care,Mumbai,9430477070,15,0,1,1,5
759,Volunteer_659,29,Male,Nashik,Weekends,IT Support,Social Media,"hindi, english",4,Childline,9262829388,A+,Yes,Handles crowd well,34,Helping Hands,Child Care,Pune,9592743470,17,0,0,2,5
760,Volunteer_660,43,Female,Aurangabad,Weekends,Medical Assistance,Driving,"english, marathi",2,Helpage India,9745648566,B+,Yes,Great fundraiser,8,Green Maharashtra,Orphanage,Mumbai,9018794580,18,1,1,7,2
761,Volunteer_661,33,Male,Nashik,Full-time,Teaching,Cooking,"marathi, english",4,Cry Foundation,9897897846,A+,Yes,Good with kids,10,Seva Ashram,Orphanage,Nagpur,9250750637,19,0,0,2,3
762,Volunteer_662,36,Male,Pune,Weekdays,IT Support,Sports Coaching,"english, marathi",2,Childline,9278740259,B+,Yes,Experienced nurse,48,Solapur Care Home,Environment,Mumbai,9111991865,19,0,0,7,2
763,Volunteer_663,22,Female,Kolhapur,Full-time,Medical Assistance,Sports Coaching,"hindi, english",2,Red Cross,9422977880,B+,No,Good with kids,43,Jeevan Jyot,Animal Welfare,Nagpur,9088163294,12,1,1,1,4
764,Volunteer_664,39,Male,Amravati,Weekends,Counseling,Cooking,"hindi, english",1,Childline,9926534295,A+,Yes,Great fundraiser,14,Hope Foundation,Environment,Amravati,9831701702,5,1,1,3,1
765,Volunteer_665,42,Male,Aurangabad,Flexible,Logistics,Cooking,"hindi, english",4,Childline,9670096811,B+,No,Handles crowd well,40,Green Maharashtra,Environment,Sangli,9962973904,16,1,1,5,3
766,Volunteer_666,46,Female,Nashik,Evenings,Fundraising,Cooking,"marathi, hindi",4,None,9178657409,O-,Yes,Handles crowd well,15,Helping Hands,Elderly Care,Solapur,9373806327,15,1,1,6,1
767,Volunteer_667,31,Female,Nashik,Full-time,Event Management,Photography,"marathi, english",4,Cry Foundation,9944052364,AB+,Yes,Good with kids,17,Hope Foundation,Child Care,Sangli,9499627218,15,1,1,9,2
768,Volunteer_668,45,Male,Satara,Full-time,Counseling,Sports Coaching,"english, marathi",0,Helpage India,9555870622,O+,No,Skilled counselor,18,Green Maharashtra,Orphanage,Nagpur,9157450278,6,1,0,9,5
769,Volunteer_669,22,Male,Nashik,Weekdays,Event Management,Cooking,"english, marathi",2,Helpage India,9882467932,B+,Yes,Skilled counselor,32,Hope Foundation,Child Care,Pune,9157959419,12,0,1,3,1
770,Volunteer_670,32,Female,Sangli,Weekdays,IT Support,Photography,"hindi, marathi, english",4,None,9029696625,B+,No,Handles crowd well,38,Helping Hands,Environment,Satara,9135249538,2,1,0,8,1
771,Volunteer_671,34,Female,Amravati,Full-time,Teaching,Music Therapy,"hindi, english",5,Helpage India,9352809243,O+,No,Good with kids,23,Solapur Care Home,Orphanage,Amravati,9662854557,9,1,1,4,5
772,Volunteer_672,47,Male,Sangli,Weekends,Teaching,Photography,"hindi, english",0,Childline,9218195899,B+,No,Good with kids,46,Green Maharashtra,Healthcare,Amravati,9651065122,4,1,0,7,1
773,Volunteer_673,31,Female,Amravati,Evenings,Teaching,Sports Coaching,"hindi, english",1,None,9458575770,O+,Yes,Good with kids,23,Hope Foundation,Education,Mumbai,9548868857,5,0,1,6,1
774,Volunteer_674,47,Male,Kolhapur,Weekdays,Event Management,Driving,"english, marathi",4,Red Cross,9567461518,A+,Yes,Great fundraiser,35,Anathalaya,Education,Solapur,9632045496,8,1,1,8,5
775,Volunteer_675,37,Male,Amravati,Weekends,Counseling,Music Therapy,"hindi, marathi, english",4,Cry Foundation,9705536222,O-,Yes,Skilled counselor,39,Hope Foundation,Environment,Mumbai,9850134428,10,0,0,6,5
776,Volunteer_676,22,Male,Sangli,Flexible,Teaching,Sports Coaching,"marathi, hindi",0,Cry Foundation,9015090407,O-,Yes,Skilled counselor,15,Jeevan Jyot,Animal Welfare,Mumbai,9719088561,7,1,0,4,2
777,Volunteer_677,29,Male,Amravati,Weekdays,Counseling,Photography,"marathi, english",2,Cry Foundation,9015974862,AB+,No,Great fundraiser,24,Helping Hands,Child Care,Nagpur,9308733373,14,1,0,2,2
778,Volunteer_678,33,Male,Kolhapur,Weekends,Event Management,First Aid,"marathi, hindi",5,Childline,9258164256,B+,Yes,Experienced nurse,28,Seva Ashram,Healthcare,Satara,9772393011,5,1,0,7,1
779,Volunteer_679,43,Female,Kolhapur,Weekends,IT Support,Social Media,"english, marathi",1,Red Cross,9344468755,AB+,Yes,Great fundraiser,16,Hope Foundation,Orphanage,Solapur,9238641525,16,1,0,4,3
780,Volunteer_680,43,Female,Pune,Evenings,Counseling,Sports Coaching,"hindi, english",4,None,9712685225,A+,No,Good with kids,16,Solapur Care Home,Animal Welfare,Mumbai,9262086157,15,1,1,9,2
781,Volunteer_681,33,Female,Amravati,Evenings,IT Support,Cooking,"marathi, english",2,None,9704427147,O-,No,Great fundraiser,40,Anathalaya,Child Care,Amravati,9468029595,5,1,1,9,2
782,Volunteer_682,38,Female,Satara,Flexible,Event Management,Photography,"english, marathi",5,Cry Foundation,9495860068,A+,Yes,Good with kids,39,Anathalaya,Environment,Mumbai,9006999993,3,1,1,7,3
783,Volunteer_683,24,Male,Solapur,Weekends,Event Management,Cooking,"english, marathi",5,Red Cross,9379537096,A+,No,Handles crowd well,6,Seva Ashram,Child Care,Nashik,9003143197,10,1,1,5,3
784,Volunteer_684,21,Male,Mumbai,Weekends,Fundraising,Cooking,"english, marathi",1,Red Cross,9827601942,B+,No,Good with kids,2,Jeevan Jyot,Environment,Aurangabad,9100017241,5,0,1,3,5
785,Volunteer_685,18,Male,Kolhapur,Evenings,Event Management,Cooking,"marathi, english",3,Red Cross,9796815303,A+,No,Skilled counselor,13,Seva Ashram,Elderly Care,Amravati,9620789638,15,1,1,3,2
786,Volunteer_686,47,Male,Nagpur,Weekdays,Event Management,Cooking,"marathi, english",5,Helpage India,9456924895,O-,No,Great fundraiser,44,Jeevan Jyot,Education,Nashik,9452946598,18,0,1,9,4
787,Volunteer_687,47,Female,Solapur,Weekdays,Medical Assistance,Cooking,"hindi, marathi, english",3,Helpage India,9696676207,AB+,No,Good with kids,47,Hope Foundation,Animal Welfare,Aurangabad,9923871582,8,1,1,9,4
788,Volunteer_688,22,Male,Aurangabad,Full-time,Teaching,Music Therapy,"hindi, marathi, english",5,Cry Foundation,9762199309,O-,Yes,Experienced nurse,9,Helping Hands,Education,Pune,9599379106,2,1,1,4,1
789,Volunteer_689,40,Male,Amravati,Evenings,Fundraising,Sports Coaching,"marathi, hindi",1,Red Cross,9899144538,B+,Yes,Handles crowd well,34,Solapur Care Home,Child Care,Nashik,9043246833,8,1,0,1,2
790,Volunteer_690,43,Female,Sangli,Full-time,Logistics,Sports Coaching,"marathi, english",0,Red Cross,9110682776,O-,Yes,Experienced nurse,17,Anathalaya,Healthcare,Nagpur,9703372782,8,1,1,5,4
791,Volunteer_691,27,Female,Mumbai,Evenings,Fundraising,Social Media,"marathi, english",1,None,9169297228,O+,Yes,Experienced nurse,27,Seva Ashram,Orphanage,Pune,9705236019,4,0,1,8,2
792,Volunteer_692,39,Female,Nagpur,Flexible,Fundraising,Photography,"marathi, english",1,None,9936739830,AB+,Yes,Experienced nurse,29,Solapur Care Home,Environment,Kolhapur,9365544077,19,0,0,4,2
793,Volunteer_693,22,Female,Solapur,Weekends,Logistics,First Aid,"hindi, marathi, english",0,Cry Foundation,9349842028,O+,Yes,Handles crowd well,37,Jeevan Jyot,Orphanage,Solapur,9191369278,18,1,1,4,4
794,Volunteer_694,21,Male,Amravati,Flexible,Medical Assistance,Music Therapy,"english, marathi",0,Red Cross,9333333534,O+,Yes,Handles crowd well,43,Helping Hands,Education,Amravati,9485564924,1,0,0,9,2
795,Volunteer_695,19,Male,Pune,Evenings,IT Support,Photography,"hindi, english",2,Cry Foundation,9849413860,B+,No,Handles crowd well,22,Anathalaya,Healthcare,Kolhapur,9147925283,15,1,0,9,3
796,Volunteer_696,37,Female,Aurangabad,Weekends,Event Management,Music Therapy,"hindi, marathi, english",5,None,9935721199,A+,Yes,Handles crowd well,24,Anathalaya,Healthcare,Amravati,9109735002,18,0,0,7,1
797,Volunteer_697,48,Male,Mumbai,Weekdays,Teaching,Sports Coaching,"marathi, english",2,None,9230627193,O+,Yes,Experienced nurse,7,Jeevan Jyot,Orphanage,Solapur,9767567511,12,1,1,8,5
798,Volunteer_698,27,Male,Satara,Weekdays,Counseling,Cooking,"hindi, marathi, english",0,Helpage India,9600592746,O-,Yes,Skilled counselor,34,Helping Hands,Education,Solapur,9121771431,1,0,1,4,4
799,Volunteer_699,43,Male,Pune,Full-time,Logistics,Social Media,"marathi, hindi",3,Cry Foundation,9456321845,A+,No,Skilled counselor,48,Anathalaya,Orphanage,Amravati,9956937884,7,1,1,8,5
800,Volunteer_700,36,Female,Nagpur,Evenings,IT Support,Social Media,"marathi, english",3,Cry Foundation,9431793540,O-,Yes,Handles crowd well,12,Helping Hands,Child Care,Solapur,9908245812,19,1,0,6,1
801,Volunteer_701,43,Male,Mumbai,Evenings,Logistics,Driving,"marathi, hindi",1,Red Cross,9745913996,O-,Yes,Great fundraiser,23,Anathalaya,Healthcare,Nashik,9643212652,1,1,1,3,3
802,Volunteer_702,49,Female,Pune,Weekdays,Event Management,First Aid,"marathi, english",4,Red Cross,9129073819,A+,No,Good with kids,15,Hope Foundation,Healthcare,Sangli,9304433301,7,0,1,7,3
803,Volunteer_703,18,Male,Aurangabad,Flexible,Medical Assistance,Social Media,"hindi, marathi, english",1,Helpage India,9816778538,A+,Yes,Great fundraiser,33,Jeevan Jyot,Child Care,Satara,9370052935,2,1,0,3,3
804,Volunteer_704,41,Male,Satara,Weekends,Logistics,Cooking,"english, marathi",1,Childline,9119576408,O-,Yes,Great fundraiser,13,Helping Hands,Education,Amravati,9985871630,7,0,1,7,3
805,Volunteer_705,22,Male,Pune,Flexible,Event Management,Sports Coaching,"hindi, english",4,Childline,9625329522,B+,No,Great fundraiser,23,Solapur Care Home,Healthcare,Kolhapur,9190360432,19,1,0,5,4
806,Volunteer_706,30,Female,Nashik,Flexible,Event Management,First Aid,"marathi, hindi",5,Childline,9610138158,AB+,Yes,Skilled counselor,38,Hope Foundation,Animal Welfare,Kolhapur,9265057860,13,1,0,4,4
807,Volunteer_707,21,Male,Satara,Weekdays,Medical Assistance,Photography,"hindi, marathi, english",0,Cry Foundation,9900288486,AB+,No,Good with kids,32,Green Maharashtra,Elderly Care,Solapur,9527406195,5,1,1,3,2
808,Volunteer_708,33,Female,Nagpur,Weekdays,Fundraising,Cooking,"english, marathi",3,Cry Foundation,9551920037,B+,Yes,Great fundraiser,45,Solapur Care Home,Elderly Care,Amravati,9038277823,19,1,1,8,2
809,Volunteer_709,41,Female,Aurangabad,Weekdays,Fundraising,Cooking,"hindi, marathi, english",1,None,9035886559,A+,Yes,Handles crowd well,35,Jeevan Jyot,Elderly Care,Sangli,9201810435,1,1,0,4,1
810,Volunteer_710,33,Female,Amravati,Full-time,Teaching,Social Media,"marathi, hindi",4,Cry Foundation,9245894722,O-,Yes,Skilled counselor,1,Anathalaya,Environment,Sangli,9067857994,1,1,0,8,2
811,Volunteer_711,40,Male,Sangli,Flexible,Teaching,First Aid,"hindi, english",2,Cry Foundation,9069183142,AB+,No,Handles crowd well,47,Green Maharashtra,Animal Welfare,Satara,9064337809,18,1,0,3,1
812,Volunteer_712,19,Male,Sangli,Evenings,Fundraising,Sports Coaching,"hindi, marathi, english",1,Cry Foundation,9127847972,O-,No,Handles crowd well,45,Solapur Care Home,Environment,Nashik,9648931113,1,1,0,9,1
813,Volunteer_713,34,Male,Sangli,Weekends,IT Support,Driving,"marathi, english",3,Helpage India,9357305462,B+,No,Great fundraiser,5,Hope Foundation,Education,Satara,9561501424,5,1,0,6,1
814,Volunteer_714,45,Male,Mumbai,Full-time,Counseling,Music Therapy,"english, marathi",0,Cry Foundation,9278969329,O-,Yes,Handles crowd well,13,Green Maharashtra,Child Care,Nagpur,9862019613,9,1,0,5,3
815,Volunteer_715,49,Female,Nagpur,Evenings,Event Management,Music Therapy,"hindi, marathi, english",1,Red Cross,9759308885,B+,Yes,Good with kids,5,Green Maharashtra,Orphanage,Kolhapur,9923724942,12,0,1,5,5
816,Volunteer_716,49,Female,Aurangabad,Flexible,Counseling,Sports Coaching,"english, marathi",1,Red Cross,9378568061,A+,No,Handles crowd well,32,Helping Hands,Animal Welfare,Sangli,9032883013,9,1,1,3,5
817,Volunteer_717,44,Female,Satara,Weekdays,Event Management,Sports Coaching,"marathi, english",5,None,9638812551,B+,No,Great fundraiser,21,Seva Ashram,Education,Solapur,9670994102,18,1,1,2,4
818,Volunteer_718,37,Male,Mumbai,Flexible,Fundraising,Music Therapy,"hindi, english",4,Helpage India,9702938064,B+,Yes,Handles crowd well,24,Solapur Care Home,Orphanage,Sangli,9741637044,11,0,1,6,1
819,Volunteer_719,41,Female,Nagpur,Weekends,Teaching,Driving,"hindi, english",2,Red Cross,9976110643,AB+,Yes,Skilled counselor,18,Seva Ashram,Education,Sangli,9579997711,1,0,0,1,3
820,Volunteer_720,29,Male,Amravati,Full-time,IT Support,First Aid,"marathi, english",2,Helpage India,9000690778,O-,Yes,Skilled counselor,21,Jeevan Jyot,Environment,Aurangabad,9555114606,19,1,0,7,2
821,Volunteer_721,35,Female,Nashik,Full-time,Teaching,Music Therapy,"english, marathi",0,Helpage India,9574469408,AB+,Yes,Skilled counselor,10,Solapur Care Home,Elderly Care,Kolhapur,9371399527,10,1,1,5,2
822,Volunteer_722,20,Male,Aurangabad,Weekends,Counseling,Sports Coaching,"hindi, marathi, english",3,None,9830650349,O+,No,Experienced nurse,24,Solapur Care Home,Child Care,Nagpur,9293411528,2,1,0,4,4
823,Volunteer_723,45,Male,Sangli,Evenings,Teaching,Social Media,"marathi, english",0,Helpage India,9603474256,B+,Yes,Skilled counselor,40,Helping Hands,Environment,Satara,9858800234,7,1,0,9,4
824,Volunteer_724,18,Female,Pune,Evenings,Fundraising,Photography,"marathi, hindi",1,Cry Foundation,9828718283,O+,Yes,Skilled counselor,47,Anathalaya,Child Care,Nagpur,9235309434,2,1,0,1,1
825,Volunteer_725,18,Female,Aurangabad,Full-time,IT Support,Driving,"english, marathi",1,Helpage India,9119791471,AB+,Yes,Experienced nurse,21,Hope Foundation,Animal Welfare,Aurangabad,9238958753,19,1,1,4,1
826,Volunteer_726,46,Female,Kolhapur,Full-time,Counseling,Cooking,"hindi, english",2,None,9263875821,O-,Yes,Skilled counselor,25,Hope Foundation,Orphanage,Nashik,9873189658,6,1,1,3,2
827,Volunteer_727,36,Female,Nagpur,Weekdays,IT Support,Driving,"marathi, english",3,None,9425389722,AB+,Yes,Great fundraiser,23,Hope Foundation,Education,Nagpur,9547803404,10,1,1,6,2
828,Volunteer_728,28,Male,Solapur,Evenings,Event Management,Social Media,"hindi, english",4,None,9341580527,O-,Yes,Skilled counselor,22,Jeevan Jyot,Healthcare,Sangli,9606718435,9,0,1,5,2
829,Volunteer_729,22,Female,Amravati,Weekends,Teaching,Social Media,"english, marathi",3,Red Cross,9831702151,O-,Yes,Skilled counselor,4,Green Maharashtra,Healthcare,Pune,9166156954,8,1,1,7,2
830,Volunteer_730,29,Female,Nashik,Evenings,IT Support,Cooking,"hindi, english",1,Cry Foundation,9818634134,A+,No,Experienced nurse,34,Anathalaya,Child Care,Amravati,9583576648,11,0,0,1,5
831,Volunteer_731,20,Female,Amravati,Weekdays,Medical Assistance,Sports Coaching,"marathi, english",4,Red Cross,9724764155,B+,No,Great fundraiser,6,Seva Ashram,Elderly Care,Nagpur,9435688644,9,1,0,5,1
832,Volunteer_732,18,Male,Aurangabad,Full-time,Teaching,Music Therapy,"english, marathi",3,Childline,9459347305,AB+,No,Handles crowd well,28,Hope Foundation,Elderly Care,Amravati,9806393074,9,1,0,2,1
833,Volunteer_733,18,Male,Solapur,Full-time,Event Management,First Aid,"marathi, hindi",3,Cry Foundation,9817651068,O-,Yes,Good with kids,31,Seva Ashram,Child Care,Aurangabad,9717689429,8,0,0,2,2
834,Volunteer_734,25,Female,Kolhapur,Weekdays,IT Support,Driving,"marathi, english",4,Helpage India,9791171952,AB+,No,Great fundraiser,35,Anathalaya,Environment,Nagpur,9551920414,15,1,0,2,3
